Date,sp500,bonds,cpi
1964-10-16,84.830002,4.21,31.12
1964-10-19,84.93,4.21,31.12
1964-10-20,85.18,4.2,31.12
1964-10-21,85.099998,4.19,31.12
1964-10-22,84.940002,4.19,31.12
1964-10-23,85.139999,4.19,31.12
1964-10-26,85.0,4.19,31.12
1964-10-27,85.0,4.18,31.12
1964-10-28,84.690002,4.17,31.12
1964-10-29,84.730003,4.16,31.12
1964-10-30,84.860001,4.16,31.12
1964-11-02,85.18,4.15,31.21
1964-11-04,85.139999,4.15,31.21
1964-11-05,85.160004,4.15,31.21
1964-11-06,85.230003,4.15,31.21
1964-11-09,85.190002,4.15,31.21
1964-11-10,84.839996,4.14,31.21
1964-11-11,85.080002,4.14,31.21
1964-11-12,85.190002,4.12,31.21
1964-11-13,85.209999,4.13,31.21
1964-11-16,85.650002,4.13,31.21
1964-11-17,86.029999,4.14,31.21
1964-11-18,86.220001,4.14,31.21
1964-11-19,86.18,4.13,31.21
1964-11-20,86.279999,4.13,31.21
1964-11-23,86.0,4.18,31.21
1964-11-24,85.730003,4.18,31.21
1964-11-25,85.440002,4.19,31.21
1964-11-27,85.160004,4.19,31.21
1964-11-30,84.419998,4.2,31.21
1964-12-01,83.550003,4.2,31.25
1964-12-02,83.790001,4.19,31.25
1964-12-03,84.18,4.18,31.25
1964-12-04,84.349998,4.18,31.25
1964-12-07,84.330002,4.17,31.25
1964-12-08,84.0,4.16,31.25
1964-12-09,83.459999,4.16,31.25
1964-12-10,83.449997,4.15,31.25
1964-12-11,83.660004,4.15,31.25
1964-12-14,83.449997,4.16,31.25
1964-12-15,83.220001,4.17,31.25
1964-12-16,83.550003,4.18,31.25
1964-12-17,83.900002,4.18,31.25
1964-12-18,84.290001,4.19,31.25
1964-12-21,84.379997,4.18,31.25
1964-12-22,84.330002,4.18,31.25
1964-12-23,84.150002,4.19,31.25
1964-12-24,84.150002,4.19,31.25
1964-12-28,84.07,4.19,31.25
1964-12-29,83.809998,4.19,31.25
1964-12-30,84.300003,4.2,31.25
1964-12-31,84.75,4.21,31.25
1965-01-04,84.230003,4.2,31.28
1965-01-05,84.629997,4.2,31.28
1965-01-06,84.889999,4.2,31.28
1965-01-07,85.260002,4.2,31.28
1965-01-08,85.370003,4.2,31.28
1965-01-11,85.400002,4.2,31.28
1965-01-12,85.610001,4.19,31.28
1965-01-13,85.839996,4.19,31.28
1965-01-14,85.839996,4.19,31.28
1965-01-15,86.209999,4.19,31.28
1965-01-18,86.489998,4.19,31.28
1965-01-19,86.629997,4.18,31.28
1965-01-20,86.599998,4.18,31.28
1965-01-21,86.519997,4.17,31.28
1965-01-22,86.739998,4.17,31.28
1965-01-25,86.860001,4.18,31.28
1965-01-26,86.940002,4.19,31.28
1965-01-27,87.230003,4.19,31.28
1965-01-28,87.480003,4.19,31.28
1965-01-29,87.559998,4.19,31.28
1965-02-01,87.580002,4.2,31.28
1965-02-02,87.550003,4.2,31.28
1965-02-03,87.629997,4.2,31.28
1965-02-04,87.57,4.21,31.28
1965-02-05,87.290001,4.22,31.28
1965-02-08,86.949997,4.21,31.28
1965-02-09,87.239998,4.21,31.28
1965-02-10,86.459999,4.21,31.28
1965-02-11,85.540001,4.21,31.28
1965-02-12,86.169998,4.21,31.28
1965-02-15,86.07,4.22,31.28
1965-02-16,85.669998,4.21,31.28
1965-02-17,85.769997,4.21,31.28
1965-02-18,86.050003,4.21,31.28
1965-02-19,86.209999,4.22,31.28
1965-02-23,86.639999,4.21,31.28
1965-02-24,87.169998,4.22,31.28
1965-02-25,87.199997,4.21,31.28
1965-02-26,87.43,4.22,31.28
1965-03-01,87.25,4.22,31.31
1965-03-02,87.400002,4.24,31.31
1965-03-03,87.260002,4.23,31.31
1965-03-04,86.980003,4.22,31.31
1965-03-05,86.800003,4.23,31.31
1965-03-08,86.830002,4.23,31.31
1965-03-09,86.690002,4.23,31.31
1965-03-10,86.540001,4.23,31.31
1965-03-11,86.900002,4.22,31.31
1965-03-12,87.209999,4.22,31.31
1965-03-15,87.239998,4.21,31.31
1965-03-16,87.129997,4.21,31.31
1965-03-17,87.019997,4.2,31.31
1965-03-18,86.809998,4.2,31.31
1965-03-19,86.839996,4.2,31.31
1965-03-22,86.830002,4.19,31.31
1965-03-23,86.93,4.19,31.31
1965-03-24,87.089996,4.18,31.31
1965-03-25,86.839996,4.19,31.31
1965-03-26,86.199997,4.2,31.31
1965-03-29,86.029999,4.2,31.31
1965-03-30,86.199997,4.2,31.31
1965-03-31,86.160004,4.2,31.31
1965-04-01,86.32,4.2,31.38
1965-04-02,86.529999,4.2,31.38
1965-04-05,86.529999,4.2,31.38
1965-04-06,86.5,4.2,31.38
1965-04-07,86.550003,4.2,31.38
1965-04-08,87.040001,4.19,31.38
1965-04-09,87.559998,4.2,31.38
1965-04-12,87.940002,4.2,31.38
1965-04-13,88.040001,4.2,31.38
1965-04-14,88.239998,4.19,31.38
1965-04-15,88.150002,4.2,31.38
1965-04-19,88.510002,4.21,31.38
1965-04-20,88.459999,4.21,31.38
1965-04-21,88.300003,4.21,31.38
1965-04-22,88.779999,4.21,31.38
1965-04-23,88.879997,4.21,31.38
1965-04-26,88.889999,4.21,31.38
1965-04-27,89.040001,4.21,31.38
1965-04-28,89.0,4.21,31.38
1965-04-29,88.93,4.21,31.38
1965-04-30,89.110001,4.21,31.38
1965-05-03,89.230003,4.21,31.48
1965-05-04,89.510002,4.2,31.48
1965-05-05,89.709999,4.2,31.48
1965-05-06,89.919998,4.2,31.48
1965-05-07,89.849998,4.2,31.48
1965-05-10,89.660004,4.2,31.48
1965-05-11,89.550003,4.2,31.48
1965-05-12,89.940002,4.2,31.48
1965-05-13,90.269997,4.21,31.48
1965-05-14,90.099998,4.21,31.48
1965-05-17,89.540001,4.21,31.48
1965-05-18,89.459999,4.22,31.48
1965-05-19,89.669998,4.22,31.48
1965-05-20,89.18,4.22,31.48
1965-05-21,88.75,4.22,31.48
1965-05-24,88.089996,4.22,31.48
1965-05-25,88.599998,4.22,31.48
1965-05-26,88.300003,4.22,31.48
1965-05-27,87.839996,4.22,31.48
1965-05-28,88.419998,4.23,31.48
1965-06-01,88.720001,4.23,31.61
1965-06-02,87.089996,4.23,31.61
1965-06-03,86.900002,4.23,31.61
1965-06-04,87.110001,4.23,31.61
1965-06-07,86.879997,4.23,31.61
1965-06-08,85.93,4.23,31.61
1965-06-09,85.040001,4.23,31.61
1965-06-10,84.730003,4.23,31.61
1965-06-11,85.120003,4.23,31.61
1965-06-14,84.010002,4.21,31.61
1965-06-15,84.489998,4.21,31.61
1965-06-16,85.199997,4.21,31.61
1965-06-17,85.739998,4.21,31.61
1965-06-18,85.339996,4.21,31.61
1965-06-21,85.050003,4.2,31.61
1965-06-22,85.209999,4.2,31.61
1965-06-23,84.669998,4.2,31.61
1965-06-24,83.559998,4.19,31.61
1965-06-25,83.059998,4.19,31.61
1965-06-28,81.599998,4.19,31.61
1965-06-29,82.410004,4.2,31.61
1965-06-30,84.120003,4.2,31.61
1965-07-01,84.480003,4.2,31.58
1965-07-02,85.160004,4.21,31.58
1965-07-06,84.989998,4.21,31.58
1965-07-07,84.669998,4.21,31.58
1965-07-08,85.389999,4.2,31.58
1965-07-09,85.709999,4.21,31.58
1965-07-12,85.690002,4.21,31.58
1965-07-13,85.589996,4.21,31.58
1965-07-14,85.870003,4.21,31.58
1965-07-15,85.720001,4.2,31.58
1965-07-16,85.690002,4.2,31.58
1965-07-19,85.629997,4.2,31.58
1965-07-20,84.550003,4.2,31.58
1965-07-21,84.07,4.2,31.58
1965-07-22,83.849998,4.2,31.58
1965-07-23,84.07,4.2,31.58
1965-07-26,84.050003,4.2,31.58
1965-07-27,83.870003,4.2,31.58
1965-07-28,84.029999,4.2,31.58
1965-07-29,84.68,4.21,31.58
1965-07-30,85.25,4.22,31.58
1965-08-02,85.419998,4.22,31.55
1965-08-03,85.459999,4.22,31.55
1965-08-04,85.790001,4.23,31.55
1965-08-05,85.790001,4.23,31.55
1965-08-06,86.07,4.24,31.55
1965-08-09,85.860001,4.24,31.55
1965-08-10,85.870003,4.24,31.55
1965-08-11,86.129997,4.25,31.55
1965-08-12,86.379997,4.25,31.55
1965-08-13,86.769997,4.25,31.55
1965-08-16,86.870003,4.26,31.55
1965-08-17,87.040001,4.27,31.55
1965-08-18,86.989998,4.26,31.55
1965-08-19,86.790001,4.26,31.55
1965-08-20,86.690002,4.26,31.55
1965-08-23,86.559998,4.26,31.55
1965-08-24,86.709999,4.27,31.55
1965-08-25,86.809998,4.26,31.55
1965-08-26,87.139999,4.27,31.55
1965-08-27,87.199997,4.27,31.55
1965-08-30,87.209999,4.27,31.55
1965-08-31,87.169998,4.27,31.55
1965-09-01,87.169998,4.28,31.62
1965-09-02,87.650002,4.28,31.62
1965-09-03,88.059998,4.27,31.62
1965-09-07,88.360001,4.27,31.62
1965-09-08,88.660004,4.27,31.62
1965-09-09,88.889999,4.27,31.62
1965-09-10,89.120003,4.28,31.62
1965-09-13,89.379997,4.28,31.62
1965-09-14,89.029999,4.28,31.62
1965-09-15,89.519997,4.28,31.62
1965-09-16,90.019997,4.27,31.62
1965-09-17,90.050003,4.27,31.62
1965-09-20,90.080002,4.27,31.62
1965-09-21,89.809998,4.28,31.62
1965-09-22,90.220001,4.29,31.62
1965-09-23,89.860001,4.3,31.62
1965-09-24,90.019997,4.31,31.62
1965-09-27,90.650002,4.31,31.62
1965-09-28,90.43,4.33,31.62
1965-09-29,90.019997,4.36,31.62
1965-09-30,89.959999,4.35,31.62
1965-10-01,89.900002,4.36,31.65
1965-10-04,90.080002,4.35,31.65
1965-10-05,90.629997,4.33,31.65
1965-10-06,90.540001,4.32,31.65
1965-10-07,90.470001,4.31,31.65
1965-10-08,90.849998,4.32,31.65
1965-10-11,91.370003,4.31,31.65
1965-10-12,91.349998,4.31,31.65
1965-10-13,91.339996,4.3,31.65
1965-10-14,91.190002,4.31,31.65
1965-10-15,91.379997,4.34,31.65
1965-10-18,91.68,4.34,31.65
1965-10-19,91.800003,4.35,31.65
1965-10-20,91.779999,4.36,31.65
1965-10-21,91.940002,4.37,31.65
1965-10-22,91.980003,4.36,31.65
1965-10-25,91.669998,4.38,31.65
1965-10-26,92.199997,4.38,31.65
1965-10-27,92.510002,4.39,31.65
1965-10-28,92.209999,4.4,31.65
1965-10-29,92.419998,4.41,31.65
1965-11-01,92.230003,4.43,31.75
1965-11-03,92.309998,4.43,31.75
1965-11-04,92.459999,4.43,31.75
1965-11-05,92.370003,4.43,31.75
1965-11-08,92.230003,4.45,31.75
1965-11-09,91.93,4.47,31.75
1965-11-10,91.830002,4.46,31.75
1965-11-11,92.110001,4.46,31.75
1965-11-12,92.550003,4.44,31.75
1965-11-15,92.629997,4.45,31.75
1965-11-16,92.410004,4.44,31.75
1965-11-17,92.599998,4.45,31.75
1965-11-18,92.220001,4.45,31.75
1965-11-19,92.239998,4.46,31.75
1965-11-22,91.639999,4.45,31.75
1965-11-23,91.779999,4.45,31.75
1965-11-24,91.940002,4.45,31.75
1965-11-26,92.029999,4.45,31.75
1965-11-29,91.800003,4.46,31.75
1965-11-30,91.610001,4.48,31.75
1965-12-01,91.5,4.52,31.85
1965-12-02,91.209999,4.52,31.85
1965-12-03,91.269997,4.52,31.85
1965-12-06,90.589996,4.61,31.85
1965-12-07,91.389999,4.59,31.85
1965-12-08,91.279999,4.6,31.85
1965-12-09,91.559998,4.6,31.85
1965-12-10,91.800003,4.6,31.85
1965-12-13,91.830002,4.65,31.85
1965-12-14,91.879997,4.67,31.85
1965-12-15,92.019997,4.67,31.85
1965-12-16,92.120003,4.66,31.85
1965-12-17,92.080002,4.65,31.85
1965-12-20,91.650002,4.61,31.85
1965-12-21,92.010002,4.64,31.85
1965-12-22,92.290001,4.65,31.85
1965-12-23,92.190002,4.65,31.85
1965-12-27,91.519997,4.62,31.85
1965-12-28,91.529999,4.61,31.85
1965-12-29,91.809998,4.62,31.85
1965-12-30,92.199997,4.63,31.85
1965-12-31,92.43,4.65,31.85
1966-01-03,92.18,4.63,31.88
1966-01-04,92.260002,4.65,31.88
1966-01-05,92.849998,4.63,31.88
1966-01-06,93.059998,4.6,31.88
1966-01-07,93.139999,4.6,31.88
1966-01-10,93.330002,4.61,31.88
1966-01-11,93.410004,4.6,31.88
1966-01-12,93.190002,4.56,31.88
1966-01-13,93.360001,4.58,31.88
1966-01-14,93.5,4.59,31.88
1966-01-17,93.769997,4.61,31.88
1966-01-18,93.949997,4.61,31.88
1966-01-19,93.690002,4.61,31.88
1966-01-20,93.360001,4.6,31.88
1966-01-21,93.470001,4.59,31.88
1966-01-24,93.709999,4.6,31.88
1966-01-25,93.849998,4.61,31.88
1966-01-26,93.699997,4.61,31.88
1966-01-27,93.669998,4.63,31.88
1966-01-28,93.309998,4.65,31.88
1966-01-31,92.879997,4.69,31.88
1966-02-01,92.160004,4.69,32.08
1966-02-02,92.529999,4.7,32.08
1966-02-03,92.650002,4.7,32.08
1966-02-04,93.260002,4.71,32.08
1966-02-07,93.589996,4.73,32.08
1966-02-08,93.550003,4.72,32.08
1966-02-09,94.059998,4.74,32.08
1966-02-10,93.830002,4.78,32.08
1966-02-11,93.809998,4.86,32.08
1966-02-14,93.529999,4.87,32.08
1966-02-15,93.169998,4.88,32.08
1966-02-16,93.160004,4.89,32.08
1966-02-17,92.660004,4.88,32.08
1966-02-18,92.410004,4.9,32.08
1966-02-21,91.870003,4.92,32.08
1966-02-23,91.480003,4.92,32.08
1966-02-24,90.889999,4.93,32.08
1966-02-25,91.139999,4.97,32.08
1966-02-28,91.220001,5.02,32.08
1966-03-01,90.059998,5.01,32.18
1966-03-02,89.150002,5.0,32.18
1966-03-03,89.470001,5.0,32.18
1966-03-04,89.239998,4.98,32.18
1966-03-07,88.040001,4.96,32.18
1966-03-08,88.18,4.93,32.18
1966-03-09,88.959999,4.93,32.18
1966-03-10,88.959999,4.95,32.18
1966-03-11,88.849998,4.96,32.18
1966-03-14,87.849998,4.94,32.18
1966-03-15,87.349998,4.91,32.18
1966-03-16,87.860001,4.9,32.18
1966-03-17,88.169998,4.86,32.18
1966-03-18,88.529999,4.84,32.18
1966-03-21,89.199997,4.81,32.18
1966-03-22,89.459999,4.78,32.18
1966-03-23,89.129997,4.73,32.18
1966-03-24,89.290001,4.76,32.18
1966-03-25,89.540001,4.82,32.18
1966-03-28,89.620003,4.81,32.18
1966-03-29,89.269997,4.8,32.18
1966-03-30,88.779999,4.7,32.18
1966-03-31,89.230003,4.71,32.18
1966-04-01,89.940002,4.7,32.28
1966-04-04,90.760002,4.69,32.28
1966-04-05,91.309998,4.66,32.28
1966-04-06,91.559998,4.71,32.28
1966-04-07,91.760002,4.73,32.28
1966-04-11,91.790001,4.73,32.28
1966-04-12,91.449997,4.73,32.28
1966-04-13,91.540001,4.74,32.28
1966-04-14,91.870003,4.76,32.28
1966-04-15,91.989998,4.77,32.28
1966-04-18,91.580002,4.76,32.28
1966-04-19,91.57,4.76,32.28
1966-04-20,92.080002,4.8,32.28
1966-04-21,92.419998,4.77,32.28
1966-04-22,92.269997,4.77,32.28
1966-04-25,92.080002,4.78,32.28
1966-04-26,91.989998,4.79,32.28
1966-04-27,91.760002,4.78,32.28
1966-04-28,91.129997,4.78,32.28
1966-04-29,91.059998,4.79,32.28
1966-05-02,90.900002,4.8,32.35
1966-05-03,89.849998,4.81,32.35
1966-05-04,89.389999,4.81,32.35
1966-05-05,87.93,4.81,32.35
1966-05-06,87.839996,4.79,32.35
1966-05-09,86.32,4.75,32.35
1966-05-10,87.080002,4.75,32.35
1966-05-11,87.230003,4.77,32.35
1966-05-12,86.230003,4.77,32.35
1966-05-13,85.470001,4.77,32.35
1966-05-16,84.410004,4.77,32.35
1966-05-17,83.629997,4.75,32.35
1966-05-18,85.120003,4.75,32.35
1966-05-19,85.019997,4.75,32.35
1966-05-20,85.43,4.75,32.35
1966-05-23,86.199997,4.77,32.35
1966-05-24,86.769997,4.79,32.35
1966-05-25,87.07,4.78,32.35
1966-05-26,87.07,4.8,32.35
1966-05-27,87.330002,4.81,32.35
1966-05-31,86.129997,4.8,32.35
1966-06-01,86.099998,4.79,32.38
1966-06-02,85.959999,4.77,32.38
1966-06-03,86.059998,4.78,32.38
1966-06-06,85.419998,4.79,32.38
1966-06-07,84.830002,4.81,32.38
1966-06-08,84.93,4.83,32.38
1966-06-09,85.5,4.83,32.38
1966-06-10,86.440002,4.83,32.38
1966-06-13,86.830002,4.83,32.38
1966-06-14,87.07,4.83,32.38
1966-06-15,86.730003,4.79,32.38
1966-06-16,86.470001,4.81,32.38
1966-06-17,86.510002,4.8,32.38
1966-06-20,86.480003,4.76,32.38
1966-06-21,86.709999,4.75,32.38
1966-06-22,86.849998,4.76,32.38
1966-06-23,86.5,4.77,32.38
1966-06-24,86.580002,4.8,32.38
1966-06-27,86.080002,4.83,32.38
1966-06-28,85.669998,4.89,32.38
1966-06-29,84.860001,4.9,32.38
1966-06-30,84.739998,4.97,32.38
1966-07-01,85.610001,4.99,32.45
1966-07-05,85.82,4.96,32.45
1966-07-06,87.059998,4.95,32.45
1966-07-07,87.379997,4.95,32.45
1966-07-08,87.610001,4.97,32.45
1966-07-11,87.449997,5.03,32.45
1966-07-12,86.879997,5.05,32.45
1966-07-13,86.300003,5.07,32.45
1966-07-14,86.82,5.1,32.45
1966-07-15,87.080002,5.09,32.45
1966-07-18,86.989998,5.04,32.45
1966-07-19,86.330002,5.03,32.45
1966-07-20,85.510002,5.02,32.45
1966-07-21,85.519997,5.04,32.45
1966-07-22,85.410004,5.02,32.45
1966-07-25,83.830002,4.99,32.45
1966-07-26,83.699997,4.99,32.45
1966-07-27,84.099998,4.99,32.45
1966-07-28,83.769997,5.03,32.45
1966-07-29,83.599998,5.05,32.45
1966-08-01,82.309998,5.05,32.65
1966-08-02,82.330002,5.04,32.65
1966-08-03,83.150002,5.06,32.65
1966-08-04,83.93,5.07,32.65
1966-08-05,84.0,5.07,32.65
1966-08-08,83.75,5.08,32.65
1966-08-09,83.489998,5.1,32.65
1966-08-10,83.110001,5.1,32.65
1966-08-11,83.019997,5.11,32.65
1966-08-12,83.169998,5.11,32.65
1966-08-15,82.739998,5.15,32.65
1966-08-16,81.629997,5.18,32.65
1966-08-17,81.18,5.24,32.65
1966-08-18,80.160004,5.29,32.65
1966-08-19,79.620003,5.31,32.65
1966-08-22,78.239998,5.29,32.65
1966-08-23,78.110001,5.33,32.65
1966-08-24,79.07,5.36,32.65
1966-08-25,78.059998,5.39,32.65
1966-08-26,76.410004,5.48,32.65
1966-08-29,74.529999,5.51,32.65
1966-08-30,75.860001,5.48,32.65
1966-08-31,77.099998,5.36,32.65
1966-09-01,77.699997,5.3,32.75
1966-09-02,77.419998,5.23,32.75
1966-09-06,76.959999,5.19,32.75
1966-09-07,76.370003,5.2,32.75
1966-09-08,76.050003,5.18,32.75
1966-09-09,76.290001,5.17,32.75
1966-09-12,77.910004,5.18,32.75
1966-09-13,78.32,5.16,32.75
1966-09-14,79.129997,5.21,32.75
1966-09-15,80.080002,5.25,32.75
1966-09-16,79.989998,5.24,32.75
1966-09-19,79.589996,5.32,32.75
1966-09-20,79.040001,5.27,32.75
1966-09-21,77.709999,5.21,32.75
1966-09-22,77.940002,5.15,32.75
1966-09-23,77.669998,5.17,32.75
1966-09-26,77.860001,5.17,32.75
1966-09-27,78.099998,5.13,32.75
1966-09-28,77.110001,5.09,32.75
1966-09-29,76.309998,4.99,32.75
1966-09-30,76.559998,5.02,32.75
1966-10-03,74.900002,5.08,32.85
1966-10-04,75.099998,5.06,32.85
1966-10-05,74.690002,5.05,32.85
1966-10-06,74.050003,5.03,32.85
1966-10-07,73.199997,5.02,32.85
1966-10-10,74.529999,5.05,32.85
1966-10-11,74.910004,5.05,32.85
1966-10-12,77.040001,5.05,32.85
1966-10-13,76.889999,5.07,32.85
1966-10-14,76.599998,5.06,32.85
1966-10-17,77.470001,5.04,32.85
1966-10-18,78.68,4.99,32.85
1966-10-19,78.050003,5.0,32.85
1966-10-20,77.839996,5.02,32.85
1966-10-21,78.190002,4.94,32.85
1966-10-24,78.419998,4.94,32.85
1966-10-25,78.900002,4.94,32.85
1966-10-26,79.580002,4.96,32.85
1966-10-27,80.230003,4.99,32.85
1966-10-28,80.239998,4.97,32.85
1966-10-31,80.199997,4.97,32.85
1966-11-01,80.809998,4.99,32.88
1966-11-02,80.879997,5.04,32.88
1966-11-03,80.559998,5.06,32.88
1966-11-04,80.809998,5.11,32.88
1966-11-07,80.730003,5.11,32.88
1966-11-09,81.379997,5.12,32.88
1966-11-10,81.889999,5.17,32.88
1966-11-11,81.940002,5.17,32.88
1966-11-14,81.370003,5.19,32.88
1966-11-15,81.690002,5.21,32.88
1966-11-16,82.370003,5.22,32.88
1966-11-17,81.800003,5.23,32.88
1966-11-18,81.260002,5.22,32.88
1966-11-21,80.089996,5.17,32.88
1966-11-22,79.669998,5.2,32.88
1966-11-23,80.209999,5.22,32.88
1966-11-25,80.849998,5.23,32.88
1966-11-28,80.709999,5.19,32.88
1966-11-29,80.419998,5.15,32.88
1966-11-30,80.449997,5.12,32.88
1966-12-01,80.080002,5.09,32.92
1966-12-02,80.129997,5.03,32.92
1966-12-05,80.239998,5.06,32.92
1966-12-06,80.839996,5.07,32.92
1966-12-07,81.720001,5.07,32.92
1966-12-08,82.050003,5.1,32.92
1966-12-09,82.139999,5.05,32.92
1966-12-12,83.0,4.93,32.92
1966-12-13,82.730003,4.86,32.92
1966-12-14,82.639999,4.83,32.92
1966-12-15,81.639999,4.76,32.92
1966-12-16,81.580002,4.78,32.92
1966-12-19,81.269997,4.72,32.92
1966-12-20,80.959999,4.69,32.92
1966-12-21,81.379997,4.66,32.92
1966-12-22,81.690002,4.68,32.92
1966-12-23,81.470001,4.67,32.92
1966-12-27,81.0,4.71,32.92
1966-12-28,80.610001,4.64,32.92
1966-12-29,80.370003,4.66,32.92
1966-12-30,80.330002,4.64,32.92
1967-01-03,80.379997,4.69,32.9
1967-01-04,80.550003,4.65,32.9
1967-01-05,81.599998,4.63,32.9
1967-01-06,82.18,4.64,32.9
1967-01-09,82.809998,4.71,32.9
1967-01-10,82.809998,4.69,32.9
1967-01-11,83.470001,4.54,32.9
1967-01-12,83.910004,4.55,32.9
1967-01-13,84.529999,4.51,32.9
1967-01-16,84.309998,4.49,32.9
1967-01-17,85.239998,4.51,32.9
1967-01-18,85.790001,4.53,32.9
1967-01-19,85.82,4.58,32.9
1967-01-20,86.07,4.6,32.9
1967-01-23,86.389999,4.6,32.9
1967-01-24,86.510002,4.65,32.9
1967-01-25,85.849998,4.62,32.9
1967-01-26,85.809998,4.5,32.9
1967-01-27,86.160004,4.47,32.9
1967-01-30,86.660004,4.48,32.9
1967-01-31,86.610001,4.52,32.9
1967-02-01,86.43,4.52,33.0
1967-02-02,86.730003,4.51,33.0
1967-02-03,87.360001,4.52,33.0
1967-02-06,87.18,4.53,33.0
1967-02-07,86.949997,4.54,33.0
1967-02-08,87.720001,4.54,33.0
1967-02-09,87.360001,4.53,33.0
1967-02-10,87.629997,4.59,33.0
1967-02-13,87.580002,4.59,33.0
1967-02-14,88.169998,4.64,33.0
1967-02-15,88.269997,4.69,33.0
1967-02-16,87.860001,4.67,33.0
1967-02-17,87.889999,4.68,33.0
1967-02-20,87.400002,4.7,33.0
1967-02-21,87.339996,4.71,33.0
1967-02-23,87.449997,4.74,33.0
1967-02-24,87.410004,4.73,33.0
1967-02-27,86.459999,4.72,33.0
1967-02-28,86.779999,4.72,33.0
1967-03-01,87.68,4.66,33.0
1967-03-02,88.160004,4.63,33.0
1967-03-03,88.290001,4.62,33.0
1967-03-06,88.099998,4.61,33.0
1967-03-07,88.160004,4.6,33.0
1967-03-08,88.269997,4.61,33.0
1967-03-09,88.529999,4.57,33.0
1967-03-10,88.889999,4.58,33.0
1967-03-13,88.43,4.56,33.0
1967-03-14,88.349998,4.53,33.0
1967-03-15,89.190002,4.49,33.0
1967-03-16,90.089996,4.45,33.0
1967-03-17,90.25,4.47,33.0
1967-03-20,90.199997,4.45,33.0
1967-03-21,90.0,4.51,33.0
1967-03-22,90.25,4.52,33.0
1967-03-23,90.940002,4.5,33.0
1967-03-27,90.870003,4.52,33.0
1967-03-28,90.910004,4.52,33.0
1967-03-29,90.730003,4.52,33.0
1967-03-30,90.699997,4.5,33.0
1967-03-31,90.199997,4.5,33.0
1967-04-03,89.239998,4.5,33.1
1967-04-04,89.220001,4.49,33.1
1967-04-05,89.790001,4.5,33.1
1967-04-06,89.940002,4.49,33.1
1967-04-07,89.360001,4.48,33.1
1967-04-10,88.239998,4.5,33.1
1967-04-11,88.879997,4.51,33.1
1967-04-12,88.779999,4.51,33.1
1967-04-13,89.459999,4.54,33.1
1967-04-14,90.43,4.56,33.1
1967-04-17,91.07,4.61,33.1
1967-04-18,91.860001,4.63,33.1
1967-04-19,91.940002,4.63,33.1
1967-04-20,92.110001,4.63,33.1
1967-04-21,92.300003,4.66,33.1
1967-04-24,92.620003,4.68,33.1
1967-04-25,93.110001,4.71,33.1
1967-04-26,93.019997,4.73,33.1
1967-04-27,93.809998,4.73,33.1
1967-04-28,94.010002,4.78,33.1
1967-05-01,93.839996,4.77,33.1
1967-05-02,93.669998,4.75,33.1
1967-05-03,93.910004,4.75,33.1
1967-05-04,94.32,4.76,33.1
1967-05-05,94.440002,4.77,33.1
1967-05-08,94.580002,4.83,33.1
1967-05-09,93.599998,4.87,33.1
1967-05-10,93.349998,4.87,33.1
1967-05-11,93.75,4.84,33.1
1967-05-12,93.480003,4.82,33.1
1967-05-15,92.709999,4.86,33.1
1967-05-16,93.139999,4.87,33.1
1967-05-17,92.779999,4.88,33.1
1967-05-18,92.529999,4.88,33.1
1967-05-19,92.07,4.89,33.1
1967-05-22,91.669998,4.94,33.1
1967-05-23,91.230003,4.94,33.1
1967-05-24,90.18,4.93,33.1
1967-05-25,91.190002,4.92,33.1
1967-05-26,90.980003,4.86,33.1
1967-05-29,90.489998,4.84,33.1
1967-05-31,89.080002,4.81,33.1
1967-06-01,90.230003,4.81,33.3
1967-06-02,89.790001,4.82,33.3
1967-06-05,88.43,4.85,33.3
1967-06-06,90.230003,4.84,33.3
1967-06-07,90.910004,4.84,33.3
1967-06-08,91.400002,4.86,33.3
1967-06-09,91.559998,4.89,33.3
1967-06-12,92.040001,4.94,33.3
1967-06-13,92.620003,4.95,33.3
1967-06-14,92.400002,5.02,33.3
1967-06-15,92.489998,5.02,33.3
1967-06-16,92.540001,5.07,33.3
1967-06-19,92.510002,5.07,33.3
1967-06-20,92.480003,5.14,33.3
1967-06-21,92.199997,5.14,33.3
1967-06-22,91.970001,5.13,33.3
1967-06-23,92.0,5.14,33.3
1967-06-26,91.639999,5.16,33.3
1967-06-27,91.300003,5.21,33.3
1967-06-28,91.309998,5.18,33.3
1967-06-29,90.849998,5.2,33.3
1967-06-30,90.639999,5.22,33.3
1967-07-03,90.910004,5.22,33.4
1967-07-05,91.360001,5.17,33.4
1967-07-06,91.32,5.11,33.4
1967-07-07,91.690002,5.15,33.4
1967-07-10,92.050003,5.16,33.4
1967-07-11,92.480003,5.09,33.4
1967-07-12,92.400002,5.06,33.4
1967-07-13,92.419998,5.08,33.4
1967-07-14,92.739998,5.08,33.4
1967-07-17,92.75,5.09,33.4
1967-07-18,93.5,5.16,33.4
1967-07-19,93.650002,5.18,33.4
1967-07-20,93.849998,5.2,33.4
1967-07-21,94.040001,5.2,33.4
1967-07-24,93.730003,5.23,33.4
1967-07-25,93.239998,5.23,33.4
1967-07-26,94.059998,5.23,33.4
1967-07-27,94.349998,5.2,33.4
1967-07-28,94.489998,5.18,33.4
1967-07-31,94.75,5.16,33.4
1967-08-01,95.370003,5.18,33.5
